# ell TT TE EE BB
406 8.673699e-03 -6.315034e-05 1.073610e-04 2.264459e-07
407 8.623431e-03 -7.179992e-05 1.065976e-04 2.260428e-07
408 8.575464e-03 -8.029381e-05 1.058217e-04 2.256452e-07
409 8.529744e-03 -8.863052e-05 1.050335e-04 2.252533e-07
410 8.486216e-03 -9.680855e-05 1.042334e-04 2.248669e-07
411 8.444828e-03 -1.048264e-04 1.034218e-04 2.244861e-07
412 8.405524e-03 -1.126825e-04 1.025989e-04 2.241108e-07
413 8.368252e-03 -1.203755e-04 1.017652e-04 2.237411e-07
414 8.332957e-03 -1.279038e-04 1.009210e-04 2.233769e-07
415 8.299585e-03 -1.352659e-04 1.000665e-04 2.230183e-07
416 8.268083e-03 -1.424603e-04 9.920219e-05 2.226652e-07
417 8.238397e-03 -1.494855e-04 9.832837e-05 2.223177e-07
418 8.210472e-03 -1.563400e-04 9.744538e-05 2.219757e-07
419 8.184256e-03 -1.630223e-04 9.655357e-05 2.216393e-07
420 8.159693e-03 -1.695309e-04 9.565328e-05 2.213083e-07
421 8.136731e-03 -1.758644e-04 9.474484e-05 2.209829e-07
422 8.115315e-03 -1.820211e-04 9.382860e-05 2.206630e-07
423 8.095392e-03 -1.879996e-04 9.290490e-05 2.203486e-07
424 8.076907e-03 -1.937985e-04 9.197409e-05 2.200397e-07
425 8.059807e-03 -1.994161e-04 9.103650e-05 2.197364e-07
426 8.044038e-03 -2.048511e-04 9.009248e-05 2.194385e-07
427 8.029549e-03 -2.101023e-04 8.914237e-05 2.191461e-07
428 8.016300e-03 -2.151706e-04 8.818654e-05 2.188591e-07
429 8.004254e-03 -2.200574e-04 8.722538e-05 2.185774e-07
430 7.993375e-03 -2.247639e-04 8.625927e-05 2.183010e-07
431 7.983626e-03 -2.292915e-04 8.528857e-05 2.180297e-07
432 7.974970e-03 -2.336414e-04 8.431368e-05 2.177634e-07
433 7.967371e-03 -2.378151e-04 8.333497e-05 2.175021e-07
434 7.960791e-03 -2.418138e-04 8.235281e-05 2.172457e-07
435 7.955194e-03 -2.456388e-04 8.136759e-05 2.169941e-07
436 7.950543e-03 -2.492915e-04 8.037969e-05 2.167472e-07
437 7.946801e-03 -2.527731e-04 7.938948e-05 2.165049e-07
438 7.943932e-03 -2.560850e-04 7.839734e-05 2.162671e-07
439 7.941899e-03 -2.592285e-04 7.740365e-05 2.160337e-07
440 7.940664e-03 -2.622050e-04 7.640879e-05 2.158047e-07
441 7.940192e-03 -2.650157e-04 7.541314e-05 2.155800e-07
442 7.940446e-03 -2.676619e-04 7.441708e-05 2.153594e-07
443 7.941387e-03 -2.701450e-04 7.342098e-05 2.151429e-07
444 7.942981e-03 -2.724663e-04 7.242522e-05 2.149304e-07
445 7.945190e-03 -2.746271e-04 7.143019e-05 2.147218e-07
446 7.947978e-03 -2.766287e-04 7.043626e-05 2.145170e-07
447 7.951307e-03 -2.784725e-04 6.944381e-05 2.143160e-07
448 7.955140e-03 -2.801597e-04 6.845321e-05 2.141186e-07
449 7.959442e-03 -2.816917e-04 6.746486e-05 2.139247e-07
450 7.964175e-03 -2.830697e-04 6.647911e-05 2.137343e-07
451 7.969303e-03 -2.842952e-04 6.549637e-05 2.135473e-07
452 7.974788e-03 -2.853694e-04 6.451699e-05 2.133636e-07
453 7.980594e-03 -2.862937e-04 6.354137e-05 2.131830e-07
454 7.986685e-03 -2.870693e-04 6.256987e-05 2.130056e-07
455 7.993023e-03 -2.876975e-04 6.160288e-05 2.128312e-07
456 7.999572e-03 -2.881798e-04 6.064079e-05 2.126597e-07
457 8.006294e-03 -2.885174e-04 5.968395e-05 2.124911e-07
458 8.013154e-03 -2.887116e-04 5.873276e-05 2.123253e-07
459 8.020114e-03 -2.887637e-04 5.778759e-05 2.121621e-07
460 8.027137e-03 -2.886751e-04 5.684883e-05 2.120015e-07
461 8.034188e-03 -2.884471e-04 5.591684e-05 2.118433e-07
462 8.041228e-03 -2.880809e-04 5.499201e-05 2.116876e-07
463 8.048222e-03 -2.875780e-04 5.407472e-05 2.115342e-07
464 8.055132e-03 -2.869396e-04 5.316535e-05 2.113830e-07
465 8.061922e-03 -2.861670e-04 5.226427e-05 2.112340e-07
466 8.068559e-03 -2.852619e-04 5.137183e-05 2.110870e-07
467 8.075026e-03 -2.842265e-04 5.048826e-05 2.109420e-07
468 8.081309e-03 -2.830636e-04 4.961376e-05 2.107988e-07
469 8.087397e-03 -2.817757e-04 4.874852e-05 2.106574e-07
470 8.093276e-03 -2.803656e-04 4.789274e-05 2.105176e-07
471 8.098933e-03 -2.788358e-04 4.704662e-05 2.103794e-07
472 8.104354e-03 -2.771890e-04 4.621036e-05 2.102427e-07
473 8.109528e-03 -2.754279e-04 4.538414e-05 2.101073e-07
474 8.114441e-03 -2.735551e-04 4.456818e-05 2.099731e-07
475 8.119080e-03 -2.715732e-04 4.376266e-05 2.098402e-07
476 8.123432e-03 -2.694848e-04 4.296779e-05 2.097083e-07
477 8.127484e-03 -2.672927e-04 4.218376e-05 2.095773e-07
478 8.131223e-03 -2.649994e-04 4.141076e-05 2.094472e-07
479 8.134636e-03 -2.626076e-04 4.064900e-05 2.093179e-07
480 8.137710e-03 -2.601199e-04 3.989867e-05 2.091893e-07
481 8.140432e-03 -2.575390e-04 3.915996e-05 2.090612e-07
482 8.142789e-03 -2.548675e-04 3.843309e-05 2.089336e-07
483 8.144768e-03 -2.521080e-04 3.771823e-05 2.088063e-07
484 8.146357e-03 -2.492632e-04 3.701560e-05 2.086793e-07
485 8.147541e-03 -2.463358e-04 3.632538e-05 2.085525e-07
486 8.148309e-03 -2.433283e-04 3.564777e-05 2.084258e-07
487 8.148647e-03 -2.402435e-04 3.498298e-05 2.082990e-07
488 8.148542e-03 -2.370839e-04 3.433119e-05 2.081722e-07
489 8.147981e-03 -2.338521e-04 3.369261e-05 2.080450e-07
490 8.146951e-03 -2.305510e-04 3.306743e-05 2.079176e-07
491 8.145439e-03 -2.271829e-04 3.245584e-05 2.077898e-07
492 8.143432e-03 -2.237507e-04 3.185806e-05 2.076614e-07
493 8.140918e-03 -2.202570e-04 3.127426e-05 2.075324e-07
494 8.137883e-03 -2.167043e-04 3.070466e-05 2.074027e-07
495 8.134314e-03 -2.130954e-04 3.014944e-05 2.072721e-07
496 8.130198e-03 -2.094329e-04 2.960881e-05 2.071407e-07
497 8.125522e-03 -2.057193e-04 2.908295e-05 2.070082e-07
498 8.120274e-03 -2.019574e-04 2.857208e-05 2.068747e-07
499 8.114440e-03 -1.981499e-04 2.807638e-05 2.067399e-07
500 8.108007e-03 -1.942992e-04 2.759605e-05 2.066038e-07
501 8.100962e-03 -1.904081e-04 2.713129e-05 2.064662e-07
502 8.093292e-03 -1.864793e-04 2.668230e-05 2.063272e-07
503 8.084985e-03 -1.825153e-04 2.624927e-05 2.061866e-07
504 8.076027e-03 -1.785188e-04 2.583240e-05 2.060442e-07
505 8.066408e-03 -1.744924e-04 2.543184e-05 2.059001e-07
506 8.056131e-03 -1.704383e-04 2.504757e-05 2.057541e-07
507 8.045200e-03 -1.663587e-04 2.467951e-05 2.056062e-07
508 8.033622e-03 -1.622559e-04 2.432760e-05 2.054564e-07
509 8.021401e-03 -1.581321e-04 2.399176e-05 2.053046e-07
510 8.008542e-03 -1.539893e-04 2.367191e-05 2.051507e-07
511 7.995052e-03 -1.498300e-04 2.336800e-05 2.049947e-07
512 7.980934e-03 -1.456562e-04 2.307994e-05 2.048367e-07
513 7.966196e-03 -1.414701e-04 2.280767e-05 2.046764e-07
514 7.950840e-03 -1.372740e-04 2.255111e-05 2.045139e-07
515 7.934874e-03 -1.330700e-04 2.231019e-05 2.043492e-07
516 7.918302e-03 -1.288604e-04 2.208484e-05 2.041821e-07
517 7.901130e-03 -1.246473e-04 2.187500e-05 2.040127e-07
518 7.883363e-03 -1.204330e-04 2.168058e-05 2.038409e-07
519 7.865005e-03 -1.162197e-04 2.150152e-05 2.036666e-07
520 7.846063e-03 -1.120095e-04 2.133774e-05 2.034898e-07
521 7.826542e-03 -1.078047e-04 2.118917e-05 2.033105e-07
522 7.806446e-03 -1.036074e-04 2.105575e-05 2.031286e-07
523 7.785782e-03 -9.941990e-05 2.093740e-05 2.029441e-07
524 7.764554e-03 -9.524436e-05 2.083405e-05 2.027568e-07
525 7.742768e-03 -9.108300e-05 2.074562e-05 2.025669e-07
526 7.720430e-03 -8.693800e-05 2.067205e-05 2.023742e-07
527 7.697543e-03 -8.281156e-05 2.061327e-05 2.021786e-07
528 7.674114e-03 -7.870590e-05 2.056920e-05 2.019802e-07
529 7.650148e-03 -7.462321e-05 2.053977e-05 2.017789e-07
530 7.625649e-03 -7.056570e-05 2.052490e-05 2.015746e-07
531 7.600625e-03 -6.653556e-05 2.052454e-05 2.013673e-07
532 7.575079e-03 -6.253499e-05 2.053861e-05 2.011569e-07
533 7.549017e-03 -5.856620e-05 2.056703e-05 2.009435e-07
534 7.522444e-03 -5.463139e-05 2.060973e-05 2.007269e-07
535 7.495366e-03 -5.073276e-05 2.066665e-05 2.005072e-07
536 7.467787e-03 -4.687252e-05 2.073771e-05 2.002841e-07
537 7.439714e-03 -4.305285e-05 2.082284e-05 2.000579e-07
538 7.411150e-03 -3.927597e-05 2.092196e-05 1.998283e-07
539 7.382103e-03 -3.554408e-05 2.103502e-05 1.995953e-07
540 7.352576e-03 -3.185937e-05 2.116192e-05 1.993589e-07
541 7.322576e-03 -2.822405e-05 2.130262e-05 1.991190e-07
542 7.292106e-03 -2.464032e-05 2.145702e-05 1.988756e-07
543 7.261174e-03 -2.111038e-05 2.162506e-05 1.986287e-07
544 7.229785e-03 -1.763618e-05 2.180665e-05 1.983781e-07
545 7.197950e-03 -1.421869e-05 2.200154e-05 1.981240e-07
546 7.165682e-03 -1.085861e-05 2.220950e-05 1.978664e-07
547 7.132992e-03 -7.556642e-06 2.243026e-05 1.976052e-07
548 7.099894e-03 -4.313505e-06 2.266356e-05 1.973405e-07
549 7.066400e-03 -1.129905e-06 2.290915e-05 1.970723e-07
550 7.032521e-03 1.993451e-06 2.316678e-05 1.968007e-07
551 6.998271e-03 5.055852e-06 2.343619e-05 1.965256e-07
552 6.963661e-03 8.056591e-06 2.371712e-05 1.962471e-07
553 6.928704e-03 1.099496e-05 2.400933e-05 1.959652e-07
554 6.893413e-03 1.387025e-05 2.431254e-05 1.956800e-07
555 6.857799e-03 1.668174e-05 2.462651e-05 1.953915e-07
556 6.821875e-03 1.942874e-05 2.495098e-05 1.950996e-07
557 6.785653e-03 2.211054e-05 2.528570e-05 1.948044e-07
558 6.749146e-03 2.472641e-05 2.563041e-05 1.945060e-07
559 6.712365e-03 2.727567e-05 2.598485e-05 1.942044e-07
560 6.675324e-03 2.975759e-05 2.634877e-05 1.938995e-07
561 6.638034e-03 3.217147e-05 2.672191e-05 1.935914e-07
562 6.600508e-03 3.451659e-05 2.710402e-05 1.932802e-07
563 6.562758e-03 3.679226e-05 2.749484e-05 1.929658e-07
564 6.524797e-03 3.899776e-05 2.789412e-05 1.926483e-07
565 6.486637e-03 4.113239e-05 2.830160e-05 1.923278e-07
566 6.448290e-03 4.319542e-05 2.871702e-05 1.920041e-07
567 6.409768e-03 4.518617e-05 2.914013e-05 1.916774e-07
568 6.371084e-03 4.710391e-05 2.957067e-05 1.913477e-07
569 6.332250e-03 4.894793e-05 3.000839e-05 1.910150e-07
570 6.293278e-03 5.071754e-05 3.045304e-05 1.906794e-07
571 6.254182e-03 5.241202e-05 3.090435e-05 1.903407e-07
572 6.214972e-03 5.403066e-05 3.136207e-05 1.899992e-07
573 6.175662e-03 5.557275e-05 3.182594e-05 1.896548e-07
574 6.136264e-03 5.703759e-05 3.229572e-05 1.893075e-07
575 6.096789e-03 5.842446e-05 3.277113e-05 1.889573e-07
576 6.057251e-03 5.973265e-05 3.325194e-05 1.886043e-07
577 6.017662e-03 6.096147e-05 3.373788e-05 1.882485e-07
578 5.978034e-03 6.211019e-05 3.422869e-05 1.878900e-07
579 5.938379e-03 6.317812e-05 3.472413e-05 1.875287e-07
580 5.898710e-03 6.416453e-05 3.522393e-05 1.871646e-07
581 5.859039e-03 6.506873e-05 3.572784e-05 1.867979e-07
582 5.819379e-03 6.589000e-05 3.623560e-05 1.864285e-07
583 5.779740e-03 6.662789e-05 3.674696e-05 1.860564e-07
584 5.740134e-03 6.728290e-05 3.726166e-05 1.856817e-07
585 5.700568e-03 6.785580e-05 3.777942e-05 1.853046e-07
586 5.661054e-03 6.834737e-05 3.830000e-05 1.849249e-07
587 5.621599e-03 6.875836e-05 3.882312e-05 1.845429e-07
588 5.582213e-03 6.908954e-05 3.934852e-05 1.841586e-07
589 5.542906e-03 6.934167e-05 3.987594e-05 1.837720e-07
590 5.503687e-03 6.951551e-05 4.040512e-05 1.833832e-07
591 5.464564e-03 6.961185e-05 4.093579e-05 1.829922e-07
592 5.425548e-03 6.963142e-05 4.146768e-05 1.825992e-07
593 5.386648e-03 6.957501e-05 4.200055e-05 1.822043e-07
594 5.347872e-03 6.944338e-05 4.253411e-05 1.818073e-07
595 5.309231e-03 6.923729e-05 4.306812e-05 1.814086e-07
596 5.270733e-03 6.895750e-05 4.360230e-05 1.810080e-07
597 5.232388e-03 6.860479e-05 4.413639e-05 1.806057e-07
598 5.194205e-03 6.817990e-05 4.467013e-05 1.802017e-07
599 5.156193e-03 6.768362e-05 4.520326e-05 1.797961e-07
600 5.118362e-03 6.711671e-05 4.573551e-05 1.793890e-07
601 5.080721e-03 6.647992e-05 4.626662e-05 1.789804e-07
602 5.043279e-03 6.577403e-05 4.679632e-05 1.785705e-07
603 5.006046e-03 6.499980e-05 4.732436e-05 1.781591e-07
604 4.969031e-03 6.415798e-05 4.785047e-05 1.777466e-07
605 4.932243e-03 6.324936e-05 4.837438e-05 1.773328e-07
606 4.895691e-03 6.227469e-05 4.889584e-05 1.769178e-07
607 4.859385e-03 6.123474e-05 4.941458e-05 1.765018e-07
608 4.823334e-03 6.013027e-05 4.993033e-05 1.760848e-07
609 4.787547e-03 5.896205e-05 5.044284e-05 1.756668e-07
610 4.752034e-03 5.773084e-05 5.095183e-05 1.752480e-07
611 4.716804e-03 5.643740e-05 5.145706e-05 1.748284e-07
612 4.681866e-03 5.508250e-05 5.195825e-05 1.744080e-07
613 4.647229e-03 5.366692e-05 5.245513e-05 1.739869e-07
614 4.612904e-03 5.219140e-05 5.294746e-05 1.735652e-07
615 4.578898e-03 5.065671e-05 5.343496e-05 1.731430e-07
616 4.545222e-03 4.906363e-05 5.391736e-05 1.727203e-07
617 4.511884e-03 4.741291e-05 5.439442e-05 1.722971e-07
618 4.478894e-03 4.570532e-05 5.486586e-05 1.718737e-07
619 4.446262e-03 4.394162e-05 5.533142e-05 1.714499e-07
620 4.413996e-03 4.212258e-05 5.579084e-05 1.710259e-07
621 4.382106e-03 4.024897e-05 5.624385e-05 1.706018e-07
622 4.350600e-03 3.832165e-05 5.669022e-05 1.701776e-07
623 4.319480e-03 3.634195e-05 5.712979e-05 1.697533e-07
624 4.288749e-03 3.431130e-05 5.756246e-05 1.693291e-07
625 4.258409e-03 3.223113e-05 5.798810e-05 1.689050e-07
626 4.228460e-03 3.010288e-05 5.840660e-05 1.684810e-07
627 4.198905e-03 2.792796e-05 5.881782e-05 1.680573e-07
628 4.169745e-03 2.570782e-05 5.922166e-05 1.676338e-07
629 4.140982e-03 2.344389e-05 5.961800e-05 1.672106e-07
630 4.112618e-03 2.113758e-05 6.000670e-05 1.667879e-07
631 4.084654e-03 1.879035e-05 6.038767e-05 1.663656e-07
632 4.057092e-03 1.640361e-05 6.076076e-05 1.659438e-07
633 4.029934e-03 1.397880e-05 6.112587e-05 1.655225e-07
634 4.003181e-03 1.151735e-05 6.148288e-05 1.651019e-07
635 3.976835e-03 9.020691e-06 6.183166e-05 1.646820e-07
636 3.950898e-03 6.490252e-06 6.217210e-05 1.642628e-07
637 3.925372e-03 3.927464e-06 6.250408e-05 1.638444e-07
638 3.900258e-03 1.333759e-06 6.282747e-05 1.634269e-07
639 3.875558e-03 -1.289432e-06 6.314216e-05 1.630104e-07
640 3.851273e-03 -3.940678e-06 6.344803e-05 1.625948e-07
641 3.827405e-03 -6.618549e-06 6.374495e-05 1.621802e-07
642 3.803957e-03 -9.321613e-06 6.403282e-05 1.617668e-07
643 3.780929e-03 -1.204844e-05 6.431150e-05 1.613545e-07
644 3.758324e-03 -1.479760e-05 6.458088e-05 1.609435e-07
645 3.736142e-03 -1.756766e-05 6.484085e-05 1.605337e-07
646 3.714386e-03 -2.035718e-05 6.509127e-05 1.601253e-07
647 3.693058e-03 -2.316475e-05 6.533203e-05 1.597182e-07
648 3.672159e-03 -2.598893e-05 6.556302e-05 1.593127e-07
649 3.651690e-03 -2.882828e-05 6.578410e-05 1.589086e-07
650 3.631655e-03 -3.168138e-05 6.599517e-05 1.585061e-07
651 3.612053e-03 -3.454679e-05 6.619610e-05 1.581053e-07
652 3.592887e-03 -3.742308e-05 6.638677e-05 1.577062e-07
653 3.574159e-03 -4.030883e-05 6.656706e-05 1.573088e-07
654 3.555869e-03 -4.320260e-05 6.673686e-05 1.569133e-07
655 3.538021e-03 -4.610297e-05 6.689604e-05 1.565196e-07
656 3.520616e-03 -4.900849e-05 6.704449e-05 1.561279e-07
657 3.503655e-03 -5.191774e-05 6.718207e-05 1.557381e-07
658 3.487139e-03 -5.482929e-05 6.730869e-05 1.553505e-07
659 3.471072e-03 -5.774171e-05 6.742421e-05 1.549649e-07
660 3.455454e-03 -6.065356e-05 6.752851e-05 1.545815e-07
661 3.440286e-03 -6.356347e-05 6.762151e-05 1.542003e-07
662 3.425564e-03 -6.647026e-05 6.770325e-05 1.538214e-07
663 3.411284e-03 -6.937279e-05 6.777378e-05 1.534448e-07
664 3.397440e-03 -7.226993e-05 6.783318e-05 1.530705e-07
665 3.384028e-03 -7.516056e-05 6.788152e-05 1.526984e-07
666 3.371043e-03 -7.804354e-05 6.791885e-05 1.523287e-07
667 3.358481e-03 -8.091774e-05 6.794525e-05 1.519614e-07
668 3.346335e-03 -8.378203e-05 6.796079e-05 1.515964e-07
669 3.334603e-03 -8.663529e-05 6.796553e-05 1.512338e-07
670 3.323278e-03 -8.947638e-05 6.795953e-05 1.508736e-07
671 3.312356e-03 -9.230416e-05 6.794287e-05 1.505159e-07
672 3.301832e-03 -9.511752e-05 6.791562e-05 1.501606e-07
673 3.291701e-03 -9.791532e-05 6.787783e-05 1.498077e-07
674 3.281959e-03 -1.006964e-04 6.782957e-05 1.494573e-07
675 3.272601e-03 -1.034597e-04 6.777092e-05 1.491095e-07
676 3.263622e-03 -1.062040e-04 6.770194e-05 1.487641e-07
677 3.255016e-03 -1.089283e-04 6.762269e-05 1.484213e-07
678 3.246780e-03 -1.116313e-04 6.753325e-05 1.480810e-07
679 3.238909e-03 -1.143120e-04 6.743368e-05 1.477434e-07
680 3.231396e-03 -1.169693e-04 6.732405e-05 1.474083e-07
681 3.224239e-03 -1.196019e-04 6.720442e-05 1.470758e-07
682 3.217432e-03 -1.222088e-04 6.707486e-05 1.467460e-07
683 3.210970e-03 -1.247888e-04 6.693543e-05 1.464188e-07
684 3.204848e-03 -1.273408e-04 6.678622e-05 1.460943e-07
685 3.199062e-03 -1.298637e-04 6.662727e-05 1.457725e-07
686 3.193607e-03 -1.323563e-04 6.645866e-05 1.454534e-07
687 3.188477e-03 -1.348176e-04 6.628046e-05 1.451370e-07
688 3.183669e-03 -1.372463e-04 6.609273e-05 1.448234e-07
689 3.179177e-03 -1.396414e-04 6.589554e-05 1.445125e-07
690 3.174996e-03 -1.420017e-04 6.568896e-05 1.442045e-07
691 3.171122e-03 -1.443261e-04 6.547305e-05 1.438992e-07
692 3.167550e-03 -1.466135e-04 6.524788e-05 1.435968e-07
693 3.164275e-03 -1.488627e-04 6.501351e-05 1.432972e-07
694 3.161292e-03 -1.510726e-04 6.477002e-05 1.430004e-07
695 3.158596e-03 -1.532420e-04 6.451747e-05 1.427066e-07
696 3.156183e-03 -1.553699e-04 6.425593e-05 1.424156e-07
697 3.154048e-03 -1.574552e-04 6.398546e-05 1.421276e-07
698 3.152186e-03 -1.594965e-04 6.370613e-05 1.418425e-07
699 3.150592e-03 -1.614930e-04 6.341801e-05 1.415604e-07
700 3.149261e-03 -1.634435e-04 6.312119e-05 1.412812e-07
701 3.148187e-03 -1.653476e-04 6.281582e-05 1.410050e-07
702 3.147362e-03 -1.672052e-04 6.250210e-05 1.407317e-07
703 3.146779e-03 -1.690159e-04 6.218020e-05 1.404613e-07
704 3.146432e-03 -1.707794e-04 6.185030e-05 1.401938e-07
705 3.146313e-03 -1.724956e-04 6.151260e-05 1.399291e-07
706 3.146417e-03 -1.741641e-04 6.116726e-05 1.396673e-07
707 3.146735e-03 -1.757848e-04 6.081448e-05 1.394082e-07
708 3.147260e-03 -1.773573e-04 6.045444e-05 1.391520e-07
709 3.147987e-03 -1.788813e-04 6.008732e-05 1.388985e-07
710 3.148908e-03 -1.803567e-04 5.971330e-05 1.386477e-07
711 3.150015e-03 -1.817832e-04 5.933257e-05 1.383997e-07
712 3.151303e-03 -1.831604e-04 5.894531e-05 1.381543e-07
713 3.152763e-03 -1.844882e-04 5.855169e-05 1.379115e-07
714 3.154390e-03 -1.857663e-04 5.815192e-05 1.376714e-07
715 3.156176e-03 -1.869943e-04 5.774616e-05 1.374339e-07
716 3.158114e-03 -1.881722e-04 5.733460e-05 1.371990e-07
717 3.160198e-03 -1.892995e-04 5.691742e-05 1.369666e-07
718 3.162420e-03 -1.903761e-04 5.649481e-05 1.367368e-07
719 3.164773e-03 -1.914017e-04 5.606694e-05 1.365094e-07
720 3.167251e-03 -1.923760e-04 5.563401e-05 1.362846e-07
721 3.169847e-03 -1.932988e-04 5.519620e-05 1.360622e-07
722 3.172553e-03 -1.941697e-04 5.475367e-05 1.358422e-07
723 3.175362e-03 -1.949887e-04 5.430663e-05 1.356246e-07
724 3.178269e-03 -1.957553e-04 5.385526e-05 1.354094e-07
725 3.181265e-03 -1.964693e-04 5.339972e-05 1.351966e-07
726 3.184344e-03 -1.971305e-04 5.294022e-05 1.349861e-07
727 3.187499e-03 -1.977386e-04 5.247692e-05 1.347779e-07
728 3.190723e-03 -1.982933e-04 5.201002e-05 1.345720e-07
729 3.194009e-03 -1.987944e-04 5.153970e-05 1.343683e-07
730 3.197350e-03 -1.992417e-04 5.106613e-05 1.341669e-07
731 3.200739e-03 -1.996348e-04 5.058951e-05 1.339677e-07
732 3.204170e-03 -1.999735e-04 5.011001e-05 1.337707e-07
733 3.207634e-03 -2.002576e-04 4.962782e-05 1.335758e-07
734 3.211126e-03 -2.004868e-04 4.914312e-05 1.333830e-07
735 3.214638e-03 -2.006608e-04 4.865610e-05 1.331924e-07
736 3.218164e-03 -2.007793e-04 4.816693e-05 1.330038e-07
737 3.221696e-03 -2.008422e-04 4.767580e-05 1.328173e-07
738 3.225228e-03 -2.008491e-04 4.718289e-05 1.326328e-07
739 3.228753e-03 -2.008000e-04 4.668838e-05 1.324504e-07
740 3.232265e-03 -2.006952e-04 4.619246e-05 1.322699e-07
741 3.235761e-03 -2.005353e-04 4.569529e-05 1.320913e-07
742 3.239234e-03 -2.003210e-04 4.519705e-05 1.319145e-07
743 3.242681e-03 -2.000527e-04 4.469791e-05 1.317397e-07
744 3.246097e-03 -1.997311e-04 4.419805e-05 1.315665e-07
745 3.249477e-03 -1.993566e-04 4.369765e-05 1.313952e-07
746 3.252815e-03 -1.989300e-04 4.319688e-05 1.312255e-07
747 3.256108e-03 -1.984518e-04 4.269592e-05 1.310574e-07
748 3.259350e-03 -1.979224e-04 4.219494e-05 1.308910e-07
749 3.262537e-03 -1.973426e-04 4.169411e-05 1.307261e-07
750 3.265663e-03 -1.967129e-04 4.119361e-05 1.305627e-07
751 3.268725e-03 -1.960338e-04 4.069362e-05 1.304007e-07
752 3.271717e-03 -1.953059e-04 4.019432e-05 1.302402e-07
753 3.274634e-03 -1.945298e-04 3.969587e-05 1.300810e-07
754 3.277472e-03 -1.937061e-04 3.919845e-05 1.299232e-07
755 3.280226e-03 -1.928353e-04 3.870223e-05 1.297667e-07
756 3.282891e-03 -1.919180e-04 3.820740e-05 1.296113e-07
757 3.285462e-03 -1.909548e-04 3.771413e-05 1.294572e-07
758 3.287935e-03 -1.899462e-04 3.722259e-05 1.293042e-07
759 3.290304e-03 -1.888929e-04 3.673295e-05 1.291523e-07
760 3.292565e-03 -1.877953e-04 3.624540e-05 1.290014e-07
761 3.294714e-03 -1.866541e-04 3.576011e-05 1.288516e-07
762 3.296744e-03 -1.854699e-04 3.527724e-05 1.287027e-07
763 3.298652e-03 -1.842431e-04 3.479699e-05 1.285547e-07
764 3.300433e-03 -1.829744e-04 3.431952e-05 1.284076e-07
765 3.302082e-03 -1.816644e-04 3.384501e-05 1.282613e-07
766 3.303593e-03 -1.803136e-04 3.337363e-05 1.281158e-07
767 3.304963e-03 -1.789226e-04 3.290556e-05 1.279710e-07
768 3.306187e-03 -1.774920e-04 3.244098e-05 1.278269e-07
769 3.307259e-03 -1.760222e-04 3.198005e-05 1.276834e-07
770 3.308175e-03 -1.745140e-04 3.152296e-05 1.275406e-07
771 3.308930e-03 -1.729679e-04 3.106987e-05 1.273982e-07
772 3.309520e-03 -1.713844e-04 3.062097e-05 1.272564e-07
773 3.309939e-03 -1.697642e-04 3.017643e-05 1.271150e-07
774 3.310182e-03 -1.681077e-04 2.973642e-05 1.269741e-07
775 3.310246e-03 -1.664156e-04 2.930113e-05 1.268335e-07
776 3.310125e-03 -1.646884e-04 2.887072e-05 1.266932e-07
777 3.309814e-03 -1.629268e-04 2.844536e-05 1.265532e-07
778 3.309309e-03 -1.611312e-04 2.802523e-05 1.264134e-07
779 3.308609e-03 -1.593027e-04 2.761040e-05 1.262738e-07
780 3.307714e-03 -1.574421e-04 2.720095e-05 1.261344e-07
781 3.306622e-03 -1.555503e-04 2.679695e-05 1.259951e-07
782 3.305332e-03 -1.536283e-04 2.639846e-05 1.258559e-07
783 3.303845e-03 -1.516770e-04 2.600556e-05 1.257167e-07
784 3.302160e-03 -1.496973e-04 2.561833e-05 1.255775e-07
785 3.300275e-03 -1.476901e-04 2.523682e-05 1.254384e-07
786 3.298190e-03 -1.456563e-04 2.486111e-05 1.252991e-07
787 3.295905e-03 -1.435969e-04 2.449128e-05 1.251598e-07
788 3.293419e-03 -1.415128e-04 2.412739e-05 1.250203e-07
789 3.290731e-03 -1.394048e-04 2.376951e-05 1.248806e-07
790 3.287840e-03 -1.372740e-04 2.341772e-05 1.247408e-07
791 3.284746e-03 -1.351213e-04 2.307208e-05 1.246007e-07
792 3.281448e-03 -1.329475e-04 2.273266e-05 1.244603e-07
793 3.277946e-03 -1.307536e-04 2.239955e-05 1.243197e-07
794 3.274238e-03 -1.285405e-04 2.207280e-05 1.241787e-07
795 3.270325e-03 -1.263091e-04 2.175248e-05 1.240373e-07
796 3.266205e-03 -1.240603e-04 2.143868e-05 1.238954e-07
797 3.261877e-03 -1.217952e-04 2.113146e-05 1.237532e-07
798 3.257342e-03 -1.195145e-04 2.083088e-05 1.236104e-07
799 3.252598e-03 -1.172192e-04 2.053703e-05 1.234671e-07
800 3.247645e-03 -1.149103e-04 2.024997e-05 1.233232e-07
801 3.242482e-03 -1.125886e-04 1.996977e-05 1.231788e-07
802 3.237108e-03 -1.102550e-04 1.969651e-05 1.230337e-07
803 3.231523e-03 -1.079106e-04 1.943025e-05 1.228879e-07
804 3.225726e-03 -1.055561e-04 1.917106e-05 1.227415e-07
805 3.219717e-03 -1.031926e-04 1.891902e-05 1.225943e-07
806 3.213494e-03 -1.008209e-04 1.867419e-05 1.224463e-07
807 3.207057e-03 -9.844203e-05 1.843665e-05 1.222975e-07
